source,target,weight
"Kim, Jin Woo","Park, Yun Joung",1
"Kim, Jin Woo","Kim, Jin Woo",1
"Cruz, Carlos","Velez, John",1
"Cruz, Carlos","Ellithorpe, Morgan",1
"Cruz, Carlos","Bogert, Adam",1
"Cruz, Carlos","Cruz, Carlos",1
"Gnambs, Timo","Appel, Markus",1
"Gnambs, Timo","Mara, Martina",1
"Gnambs, Timo","Schreiner, Constanze",1
"Gnambs, Timo","Gnambs, Timo",1
"Gnambs, Timo","Weber, Silvana",1
"Weber, Silvana","Appel, Markus",1
"Weber, Silvana","Mara, Martina",1
"Weber, Silvana","Schreiner, Constanze",1
"Weber, Silvana","Gnambs, Timo",1
"Weber, Silvana","Weber, Silvana",1
"Stauff, Markus","Stauff, Markus",1
"Dyer, Justin","Densley, Rebecca",1
"Dyer, Justin","Money, Nathan",1
"Dyer, Justin","Coyne, Sarah",1
"Dyer, Justin","Harper, James",1
"Dyer, Justin","Dyer, Justin",1
"Vargo, Chris","Vargo, Chris",1
"Vargo, Chris","Guo, Lei",1
"Sartoretto, Paola","Sartoretto, Paola",1
"Choi, Moonhoon","Choi, Moonhoon",1
"Schorr, Chen","Schorr, Chen",1
"Schorr, Chen","Nimrod, Galit",1
"Van Royen, Kathleen","Poels, Karolien",1
"Van Royen, Kathleen","Van Royen, Kathleen",1
"Smit, Eline","Hoving, Ciska",1
"Smit, Eline","Smit, Eline",1
"Smit, Eline","de Vries, Hein",1
"Smit, Eline","Candel, Math",1
"Janicke, Sophie","Janicke, Sophie",1
"Janicke, Sophie","Oliver, Mary",1
"Claessens, Nathalie","Van den Bulck, Hilde",1
"Claessens, Nathalie","Claessens, Nathalie",1
"Claessens, Nathalie","Bels, Annebeth",1
"Powers, Samantha","Powers, Samantha",1
"Bennett, Lucy","Wahl-Jorgensen, Karin",1
"Bennett, Lucy","Berry, Mike",1
"Bennett, Lucy","Cable, Jonathan",1
"Bennett, Lucy","Bennett, Lucy",1
"Bennett, Lucy","Garcia-Blanco, Inaki",1
"Boler, Megan","Boler, Megan",1
"Gross, Peter","Gross, Peter",1
"Frischlich, Lena","Rutkowski, Olivia",1
"Frischlich, Lena","Frischlich, Lena",1
"Frischlich, Lena","Wulf, Tim",1
"Frischlich, Lena","Rieger, Diana",1
"Frischlich, Lena","Bente, Gary",1
"Roy, Sudeshna","Green, Robert",1
"Roy, Sudeshna","Roy, Sudeshna",1
"Grizzard, Matthew","Lewis, Robert",1
"Grizzard, Matthew","Rashidian, Peyman",1
"Grizzard, Matthew","Mangus, J. Michael",1
"Grizzard, Matthew","Grizzard, Matthew",1
"Grizzard, Matthew","Weber, Rene",1
"Anderson, Lindsey","Morgan, Melanie",1
"Anderson, Lindsey","Anderson, Lindsey",1
"Lu, Shuning","Lu, Shuning",1
"Lu, Shuning","Zhou, Baohua",1
"Menke, Manuel","Menke, Manuel",1
"Tinkham, Spencer","Tinkham, Spencer",1
"Tinkham, Spencer","Phua, Joe",1
"Yagodin, Dmitry","Tegelberg, Matt",1
"Yagodin, Dmitry","Yagodin, Dmitry",1
"Malliet, Steven","Malliet, Steven",1
"Malliet, Steven","Van Eck, Rick",1
"Malliet, Steven","Larkin, Damien",1
"Malliet, Steven","Ribbens, Wannes",1
"Zhang, Juyan","Zhang, Juyan",1
"Kim, Sojung","Um, Nam-Hyun",1
"Kim, Sojung","Kim, Jong Min",1
"Kim, Sojung","Kim, Sojung",1
"Pan, Shuya","Pan, Shuya",1
"Pan, Shuya","Zhang, Di",1
"Bottomley, Andrew","Bottomley, Andrew",1
"Lee, Angela","Lee, Angela",1
"Lee, Angela","Chyi, Hsiang",1
"Beatty, Michael","Pascual-Ferra, Paola",1
"Beatty, Michael","Beatty, Michael",1
"Kruckeberg, Dean","Romenti, Stefania",1
"Kruckeberg, Dean","Kruckeberg, Dean",1
"Kruckeberg, Dean","Valentini, Chiara",1
"Kang, Eun Yeon","Kang, Eun Yeon",1
"Kang, Eun Yeon","Lee, Wei-Na",1
"Kang, Eun Yeon","Sung, Yoon Hi",1
"xu, kun","Sheng, Yingyan",1
"xu, kun","xu, kun",1
"Harrington, Nancy","Helme, Donald",1
"Harrington, Nancy","Harrington, Nancy",1
"Harrington, Nancy","Record, Rachael",1
"Harrington, Nancy","Savage, Matthew",1
"Kang, Sinyoung","Kang, Sinyoung",1
"Kang, Sinyoung","Park, Byungho",1
"Kang, Sinyoung","Jang, Jun Woo",1
"Kang, Sinyoung","Lim, Choah",1
"Kang, Sinyoung","Yang, Haesung",1
"Kang, Sinyoung","Lim, Tae Hwan",1
"Kavada, Anastasia","Kavada, Anastasia",1
"Ho, Shirley","Liao, Youqing",1
"Ho, Shirley","Detenber, Benjamin",1
"Ho, Shirley","Ho, Shirley",1
"Ho, Shirley","Rosenthal, Sonny",1
"Lane, Anne","Lane, Anne",1
"Tinney, Frank","Falk, Emily",1
"Tinney, Frank","Cascio, Christopher",1
"Tinney, Frank","Tinney, Frank",1
"Tinney, Frank","O'Donnell, Matthew",1
"Tinney, Frank","Strecher, Victor",1
"Tinney, Frank","Lieberman, Matthew",1
"Tinney, Frank","Taylor, Shelley",1
"Carneiro, Larissa","Carneiro, Larissa",1
"Read, Stephen","Corsbie-Massay, Charisse",1
"Read, Stephen","Godoy, Carlos",1
"Read, Stephen","Miller, Lynn",1
"Read, Stephen","Read, Stephen",1
"Read, Stephen","Si, Mei",1
"Read, Stephen","Smith, Benjamin",1
"Read, Stephen","Appleby, Paul Robert",1
"Reinemann, Carsten","Reinemann, Carsten",1
"Reinemann, Carsten","Zerback, Thomas",1
"Reinemann, Carsten","Van Aelst, Peter",1
"Doornwaard, Suzan","Rich, Michael",1
"Doornwaard, Suzan","Doornwaard, Suzan",1
"Doornwaard, Suzan","Bickham, David",1
"Harrison, Tyler","Aakhus, Mark",1
"Harrison, Tyler","Harrison, Tyler",1
"Lammers, Nienke","Lammers, Nienke",1
"Lammers, Nienke","Rozendaal, Esther",1
"Lammers, Nienke","van Reijmersdal, Eva",1
"Lammers, Nienke","Buijzen, Moniek",1
"Rutkowski, Olivia","Rutkowski, Olivia",1
"Rutkowski, Olivia","Frischlich, Lena",1
"Rutkowski, Olivia","Wulf, Tim",1
"Rutkowski, Olivia","Rieger, Diana",1
"Rutkowski, Olivia","Bente, Gary",1
"Vogelgesang, Jens","Elson, Malte",1
"Vogelgesang, Jens","Ivory, James",1
"Vogelgesang, Jens","Vogelgesang, Jens",1
"Stromback, Jesper","Djerf-Pierre, Monika",1
"Stromback, Jesper","Stromback, Jesper",1
"Stromback, Jesper","Shehata, Adam",1
"Gordon, Aviva","Gordon, Aviva",1
"Walkosz, Barbara","Buller, David",1
"Walkosz, Barbara","Scott, Michael",1
"Walkosz, Barbara","Walkosz, Barbara",1
"Walkosz, Barbara","Cutter, Gary",1
"Walkosz, Barbara","Andersen, Peter",1
"Bradley, Erin","Davis, Teaniese",1
"Bradley, Erin","Sales, Jessica",1
"Bradley, Erin","Monahan, Jennifer",1
"Bradley, Erin","Coles, Valerie",1
"Bradley, Erin","Comer, Sarah",1
"Bradley, Erin","Rose, Eve",1
"Bradley, Erin","Samp, Jennifer",1
"Bradley, Erin","DiClemente, Ralph",1
"Bradley, Erin","Bradley, Erin",1
"Bradley, Erin","Mercer Kollar, Laura",1
"Vera, Nicholas","Sinclair, Sarah",1
"Vera, Nicholas","Tian, Helen",1
"Vera, Nicholas","Vera, Nicholas",1
"Vera, Nicholas","Saulnier, Jillian",1
"Vera, Nicholas","Bubric, Katherine",1
"Vera, Nicholas","Markowitz, David",1
"Scheinfeld, Emily","Scheinfeld, Emily",1
"Scheinfeld, Emily","Thompson, Charee",1
"Pertierra, Anna Cristina","Pertierra, Anna Cristina",1
"Record, Rachael","Helme, Donald",1
"Record, Rachael","Harrington, Nancy",1
"Record, Rachael","Record, Rachael",1
"Record, Rachael","Savage, Matthew",1
"Schaefer, Mike","Fchslin, Tobias",1
"Schaefer, Mike","Schaefer, Mike",1
"Schaefer, Mike","Kleinen-von Knigslw, Katharina",1
"Schaefer, Mike","Metag, Julia",1
"Schaefer, Mike","Barsuhn, Tjado",1
"Kang, Yoona","Falk, Emily",1
"Kang, Yoona","An, Lawrence",1
"Kang, Yoona","Cascio, Christopher",1
"Kang, Yoona","Shumaker, Kristin",1
"Kang, Yoona","Tinney, Frank",1
"Kang, Yoona","O'Donnell, Matthew",1
"Kang, Yoona","Resnicow, Kenneth",1
"Kang, Yoona","Strecher, Victor",1
"Kang, Yoona","Kang, Yoona",1
"Kang, Yoona","Lieberman, Matthew",1
"Kang, Yoona","Taylor, Shelley",1
"Hinnant, Amanda","Young, Rachel",1
"Hinnant, Amanda","Hinnant, Amanda",1
"Hinnant, Amanda","Subramanian, Roma",1
"Eriksson, Goran","Eriksson, Goran",1
"Khoo, Guan-Soon","Khoo, Guan-Soon",1
"Pedersen, Truls","Iversen, Magnus",1
"Pedersen, Truls","Touileb, Samia",1
"Pedersen, Truls","Stavelin, Eirik",1
"Pedersen, Truls","Pedersen, Truls",1
"Bergan, Daniel","Bergan, Daniel",1
"Hellmueller, Lea","Hellmueller, Lea",1
"Kisselburgh, Lorraine","Wilhoit, Elizabeth",1
"Kisselburgh, Lorraine","Ramani, Karthik",1
"Kisselburgh, Lorraine","Chandrasegaran, Senthil",1
"Kisselburgh, Lorraine","Kisselburgh, Lorraine",1
"Welten, Stephanie","Welten, Stephanie",1
"Welten, Stephanie","van den Putte, Bas",1
"Niemand, Stephan","Mueller, Kathrin",1
"Niemand, Stephan","Niemand, Stephan",1
"Niemand, Stephan","Roeser, Jutta",1
"Sciarini, Pascal","Chaqus Bonafont, Laura",1
"Sciarini, Pascal","Walgrave, Stefaan",1
"Sciarini, Pascal","Baumgartner, Frank",1
"Sciarini, Pascal","Mortensen, Peter",1
"Sciarini, Pascal","Bevan, Shaun",1
"Sciarini, Pascal","Tresch, Anke",1
"Sciarini, Pascal","jennings, will",1
"Sciarini, Pascal","Sciarini, Pascal",1
"Sciarini, Pascal","Vliegenthart, Rens",1
"Muturi, Nancy","Muturi, Nancy",1
"Seely, Peter","Asencio, Raquel",1
"Seely, Peter","DeChurch, Leslie",1
"Seely, Peter","Seely, Peter",1
"Seely, Peter","Mesmer-Magnus, Jessica",1
"Trinh, Sarah","Trinh, Sarah",1
"Trinh, Sarah","Ward, Lucretia",1
"Vandenberghe, Hanne","Van Gorp, Baldwin",1
"Vandenberghe, Hanne","d'Haenens, Leen",1
"Vandenberghe, Hanne","Vandenberghe, Hanne",1
"Gist, Angela","Gist, Angela",1
"Vign, Mercedes","Pinto, Juliet",1
"Vign, Mercedes","Takahashi, Bruno",1
"Vign, Mercedes","Vign, Mercedes",1
"Vign, Mercedes","Chavez, Manuel",1
"Gilbert, Anne","Gilbert, Anne",1
"Scott, Michael","Buller, David",1
"Scott, Michael","Scott, Michael",1
"Scott, Michael","Walkosz, Barbara",1
"Scott, Michael","Cutter, Gary",1
"Scott, Michael","Andersen, Peter",1
"Kligler-Vilenchik, Neta","Driscoll, Kevin",1
"Kligler-Vilenchik, Neta","Thorson, Kjerstin",1
"Kligler-Vilenchik, Neta","Edgerly, Stephanie",1
"Kligler-Vilenchik, Neta","Kligler-Vilenchik, Neta",1
"Kligler-Vilenchik, Neta","Xu, Yu",1
"Wombacher, Kevin","Helme, Donald",1
"Wombacher, Kevin","Crosby, Richard",1
"Wombacher, Kevin","Bachman, Audrey",1
"Wombacher, Kevin","Reno, Jenna",1
"Wombacher, Kevin","Jones, M. Grace",1
"Wombacher, Kevin","Parrish, Adam",1
"Wombacher, Kevin","Head, Katharine",1
"Wombacher, Kevin","Cohen, Elisia",1
"Wombacher, Kevin","Vos, Sarah",1
"Wombacher, Kevin","Wombacher, Kevin",1
"Anderson, Betsy","Anderson, Betsy",1
"Anderson, Betsy","Gilkerson, Nathan",1
"Anderson, Betsy","Swenson, Rebecca",1
"Richter, Tobias","Appel, Markus",1
"Richter, Tobias","Richter, Tobias",1
"Richter, Tobias","Schreiner, Constanze",1
"Richter, Tobias","Isberner, Maj-Britt",1
"Connolly-Ahern, Colleen","Connolly-Ahern, Colleen",1
"Connolly-Ahern, Colleen","Ahern, Lee",1
"Mora Prez, Nmesis","Mora Prez, Nmesis",1
"Hofer, Lutz","Lueck, Julia",1
"Hofer, Lutz","Wozniak, Antal",1
"Hofer, Lutz","Hofer, Lutz",1
"Hofer, Lutz","Wessler, Hartmut",1
"Zeng, Li","Zeng, Li",1
"Zeng, Li","Li, Xiaoming",1
"Zeng, Li","Qiao, Shan",1
"Zeng, Li","Xiao, Zhiwen",1
"Hopke, Jill","Hopke, Jill",1
"Van Dijk, Wilco","Vonkeman, Charlotte",1
"Van Dijk, Wilco","Ouwerkerk, Jaap",1
"Van Dijk, Wilco","Van Dijk, Wilco",1
"Van Dijk, Wilco","Spears, Russell",1
"Smith, Benjamin","Smith, Benjamin",1
"Johannes, Niklas","Johannes, Niklas",1
"Johannes, Niklas","de Vries, Dian",1
"de Vries, Metten","Kerkhof, Peter",1
"de Vries, Metten","de Vries, Metten",1
"de Vries, Metten","Beukeboom, Camiel",1
"Gantz, Walter","Lewis, Nicky",1
"Gantz, Walter","Gantz, Walter",1
"Davis, Catasha","Davis, Catasha",1
"Davis, Catasha","Coppini, David",1
"Davis, Catasha","Hull, Shawnika",1
"Rybas, Natalia","Rybas, Natalia",1
"Rybas, Natalia","Anarbaeva, Samara",1
"Wolfson, Todd","Wolfson, Todd",1
"De Vreese, Claes","Geers, Sabine",1
"De Vreese, Claes","Bos, Linda",1
"De Vreese, Claes","De Vreese, Claes",1
"Elasmar, Michael","Elasmar, Michael",1
"Elasmar, Michael","Groshek, Jacob",1
"Elasmar, Michael","Wu, H.",1
"Wang, Wei","Wang, Wei",1
"Wang, Wei","Liang, Yunxiang",1
"Wang, Wei","Wang, Xiuli",1
"Yang, Yue","Yang, Yue",1
"Saulnier, Jillian","Sinclair, Sarah",1
"Saulnier, Jillian","Tian, Helen",1
"Saulnier, Jillian","Vera, Nicholas",1
"Saulnier, Jillian","Saulnier, Jillian",1
"Saulnier, Jillian","Bubric, Katherine",1
"Saulnier, Jillian","Markowitz, David",1
"Losey, James","Losey, James",1
"Zobl, Elke","Drueeke, Ricarda",1
"Zobl, Elke","Zobl, Elke",1
"Lapina-Kratasyuk, Ekaterina","Lapina-Kratasyuk, Ekaterina",1
"Lapina-Kratasyuk, Ekaterina","Rampazzo Gambarato, Renira",1
"Roehm, Alexander","Ritterfeld, Ute",1
"Roehm, Alexander","Roehm, Alexander",1
"Roehm, Alexander","Hastall, Matthias",1
"Shin, Wonsun","Joeckel, Sven",1
"Shin, Wonsun","Ziegler, Isabell",1
"Shin, Wonsun","Shin, Wonsun",1
"Khawaja, Nigar","Mackinnon, Mairead",1
"Khawaja, Nigar","Hebbani, Aparna",1
"Khawaja, Nigar","Gallois, Cindy",1
"Khawaja, Nigar","Khawaja, Nigar",1
"Zaider, Talia","Banerjee, Smita",1
"Zaider, Talia","Krueger, Carol",1
"Zaider, Talia","Manna, Ruth",1
"Zaider, Talia","Bylund, Carma",1
"Zaider, Talia","Pehrson, Cassandra",1
"Zaider, Talia","Shen, Megan",1
"Zaider, Talia","Coyle, Nessa",1
"Zaider, Talia","Penn, Stacey",1
"Zaider, Talia","Zaider, Talia",1
"Wang, Yuan","Wang, Yuan",1
"Wang, Yuan","Chen, Hsuan-Ting",1
"Wang, Yuan","Kim, Yonghwan",1
"Mothes, Cornelia","Mothes, Cornelia",1
"Mothes, Cornelia","Johnson, Benjamin",1
"Mothes, Cornelia","Westerwick, Axel",1
"Mothes, Cornelia","Knobloch-Westerwick, Silvia",1
"Mothes, Cornelia","Donsbach, Wolfgang",1
"Frueh, Hannah","Graf, Anja",1
"Frueh, Hannah","Frueh, Hannah",1
"Frueh, Hannah","Fahr, Andreas",1
"Zhu, Xiaowen","Zhu, Xiaowen",1
"Zhu, Xiaowen","Dahlstrom, Michael",1
"Zhu, Xiaowen","Rosenthal, Sonny",1
"Vermeulen, Anne","Heirman, Wannes",1
"Vermeulen, Anne","Vermeulen, Anne",1
"Olivera, Paz","Ale, Komathi",1
"Olivera, Paz","Chib, Arul",1
"Olivera, Paz","Olivera, Paz",1
"Huang, Yu","Song, Yunya",1
"Huang, Yu","Lu, Yin",1
"Huang, Yu","Chang, Tsan-Kuo",1
"Huang, Yu","Huang, Yu",1
"Collins, Erik","McKeever, Robert",1
"Collins, Erik","Pressgrove, Geah",1
"Collins, Erik","Collins, Erik",1
"Brough, Melissa","Brough, Melissa",1
"Mohan, Sriram","Mohan, Sriram",1
"Brown, Kathleen","Brown, Kathleen",1
"Waller, Lisa","Waller, Lisa",1
"Waller, Lisa","McCallum, Kerry",1
"Waller, Lisa","Dreher, Tanja",1
"Fenton, Natalie","Fenton, Natalie",1
"Lane, Brianna","Lane, Brianna",1
"Lane, Brianna","Dunbar, Norah",1
"Schwartz, David","Schwartz, David",1
"Badam, Sriram Karthik","Elmqvist, Niklas",1
"Badam, Sriram Karthik","Wilhoit, Elizabeth",1
"Badam, Sriram Karthik","Badam, Sriram Karthik",1
"Badam, Sriram Karthik","Ramani, Karthik",1
"Badam, Sriram Karthik","Zhou, Ninger",1
"Badam, Sriram Karthik","Booth, Joran",1
"Badam, Sriram Karthik","Chandrasegaran, Senthil",1
"Badam, Sriram Karthik","Kisselburgh, Lorraine",1
"Bdolach, Liron","Grebelsky-Lichtman, Tsfira",1
"Bdolach, Liron","Bdolach, Liron",1
"Domingo, David","Domingo, David",1
"Domingo, David","Masip, Pere",1
"Domingo, David","Palomo, Bella",1
"Barsuhn, Tjado","Fchslin, Tobias",1
"Barsuhn, Tjado","Schaefer, Mike",1
"Barsuhn, Tjado","Kleinen-von Knigslw, Katharina",1
"Barsuhn, Tjado","Metag, Julia",1
"Barsuhn, Tjado","Barsuhn, Tjado",1
"Tirosh, Noam","Mola, Shula",1
"Tirosh, Noam","Tirosh, Noam",1
"Tirosh, Noam","Ben-Harush, Orit",1
"Tirosh, Noam","Mendels, Jonathan",1
"Tirosh, Noam","Schejter, Amit",1
"Tirosh, Noam","Shaham, Malka",1
"Tirosh, Noam","Abu-Kaf, Ghalia",1
"Pieschl, Stephanie","Moll, Ricarda",1
"Pieschl, Stephanie","Schmischke, Frank",1
"Pieschl, Stephanie","Pieschl, Stephanie",1
"Wang, Tianjiao","Wang, Tianjiao",1
"Wang, Tianjiao","Shen, Fei",1
"Amsalem, Eran","Amsalem, Eran",1
"Amsalem, Eran","Sheafer, Tamir",1
"Amsalem, Eran","Walgrave, Stefaan",1
"Saxton, Loren","Saxton, Loren",1
"Zhang, Zhian","Cui, Di",1
"Zhang, Zhian","Zhang, Zhian",1
"Zhang, Zhian","Lee, Francis L. F.",1
"Sung, Yongjun","Ahn, Hongmin",1
"Sung, Yongjun","Um, Nam-Hyun",1
"Sung, Yongjun","Sung, Yongjun",1
"Anderegg, Courtney","Anderegg, Courtney",1
"Anderegg, Courtney","Alade, Fashina",1
"Cheng, Zhuqing","Golan, Guy",1
"Cheng, Zhuqing","Kiousis, Spiro",1
"Cheng, Zhuqing","Cheng, Zhuqing",1
"Etta, Roxanne","Pempek, Tiffany",1
"Etta, Roxanne","Choi, Koeun",1
"Etta, Roxanne","Kirkorian, Heather",1
"Etta, Roxanne","Etta, Roxanne",1
"Etta, Roxanne","Schroeder, Elizabeth",1
"Nowak, Kristine","Nowak, Kristine",1
"Nowak, Kristine","Christensen, John",1
"Nowak, Kristine","Hamilton, Mark",1
"Nowak, Kristine","Watt, James",1
"Schmitt, Eva","Pagel, Bianka",1
"Schmitt, Eva","Klein, Marielle",1
"Schmitt, Eva","Schmitt, Eva",1
"Schmitt, Eva","Wemper, Silvie-Kristin",1
"Garner, Johny","Garner, Johny",1
"Liebler, Carol","Rogers, Ryan",1
"Liebler, Carol","Liebler, Carol",1
"Terui, Sachiko","Lee, Sun Kyong",1
"Terui, Sachiko","Terui, Sachiko",1
"Barker, Valerie","Barker, Valerie",1
"Johnson, D","Taylor, William",1
"Johnson, D","Jensen, Matthew",1
"Johnson, D","Ness, Alisha",1
"Johnson, D","Johnson, D",1
"Johnson, D","Dunbar, Norah",1
"Johnson, D","Ault, Michael",1
"Johnson, D","Connelly, Shane",1
"Richards, Keith","Richards, Keith",1
"Richards, Keith","Embacher, Kimberly",1
"Richards, Keith","McGloin, Rory",1
"Hart, Philip","Feldman, Lauren",1
"Hart, Philip","Hart, Philip",1
"Wagner, Michael","Gruszczynski, Michael",1
"Wagner, Michael","Wagner, Michael",1
"den Hamer, Anouk","Veldhuis, Jolanda",1
"den Hamer, Anouk","den Hamer, Anouk",1
"den Hamer, Anouk","Konijn, Elly",1
"den Hamer, Anouk","Spekman, Marloes",1
"den Hamer, Anouk","Aartsen, Marja",1
"Kleinnijenhuis, Jan","Walter, Annemarie",1
"Kleinnijenhuis, Jan","Kleinnijenhuis, Jan",1
"Sahay, Surabhi","Agnew, Brian",1
"Sahay, Surabhi","Gigliotti, Ralph",1
"Sahay, Surabhi","Dwyer, Maria",1
"Sahay, Surabhi","Sahay, Surabhi",1
"Sahay, Surabhi","Goldthwaite, Christine",1
"Mick, Jacques","Oller Alonso, Martin",1
"Mick, Jacques","Amado, Adriana",1
"Mick, Jacques","Marquez, Mireya",1
"Mick, Jacques","Mick, Jacques",1
"Mick, Jacques","Olivera, Dasniel",1
"Mick, Jacques","Saladrigas, Hilda",1
"Mick, Jacques","Mellado, Claudia",1
"Wahl-Jorgensen, Karin","Wahl-Jorgensen, Karin",1
"Wahl-Jorgensen, Karin","Berry, Mike",1
"Wahl-Jorgensen, Karin","Cable, Jonathan",1
"Wahl-Jorgensen, Karin","Bennett, Lucy",1
"Wahl-Jorgensen, Karin","Garcia-Blanco, Inaki",1
"Lukito, Josephine","Lim, Joon Soo",1
"Lukito, Josephine","Jeong, You Jin",1
"Lukito, Josephine","Lukito, Josephine",1
"Shulman, Hillary","Shulman, Hillary",1
"Shulman, Hillary","Chod, Suzanne",1
"Kim, Soela","Shen, Lijiang",1
"Kim, Soela","Kim, Soela",1
"Volkmer, Ingrid","Volkmer, Ingrid",1
"Korn, Jenny","Korn, Jenny",1
"Yang, Chun","Oliver, Mary",1
"Yang, Chun","Yang, Chun",1
"Yang, Chun","Bailey, Erica",1
"Yang, Chun","Cohen, Jonathan",1
"Yang, Chun","Ferchaud, Arienne",1
"Yang, Chun","Shade, Drew",1
"Yang, Chun","Bilandzic, Helena",1
"Hanusch, Folker","Lauerer, Corinna",1
"Hanusch, Folker","Hanusch, Folker",1
"Hanusch, Folker","Hanitzsch, Thomas",1
"Heemsbergen, Luke","Heemsbergen, Luke",1
"Holtzhausen, Derina","Holtzhausen, Derina",1
"Sandvoss, Cornel","Sandvoss, Cornel",1
"Kim, Junghyun","Kim, Junghyun",1
"Kim, Junghyun","Kim, Dam Hee",1
"Reich, Zvi","Reich, Zvi",1
"Park, Yun Joung","Park, Yun Joung",1
"Park, Yun Joung","Kim, Jin Woo",1
"Foreman, Ashley","Carr, Caleb",1
"Foreman, Ashley","Foreman, Ashley",1
"Sen, Mrittika","Sen, Mrittika",1
"Gotkin, Kevin","Gotkin, Kevin",1
"van Dalen, Arjen","van Dalen, Arjen",1
"Canella, Gino","Canella, Gino",1
"Crook, Brittani","Crook, Brittani",1
"Crook, Brittani","Love, Brad",1
"Crook, Brittani","Glowacki, Elizabeth",1
"Burroughs, Benjamin","Burroughs, Benjamin",1
"Fries, Patrick","Fries, Patrick",1
"Fries, Patrick","Nathanson, Amy",1
"Silvestri, Lisa","Silvestri, Lisa",1
"Cacciatore, Michael","VanderMolen, Alan",1
"Cacciatore, Michael","Meng, Juan",1
"Cacciatore, Michael","Cacciatore, Michael",1
"Cacciatore, Michael","Reber, Bryan",1
"Ness, Alisha","Taylor, William",1
"Ness, Alisha","Jensen, Matthew",1
"Ness, Alisha","Ness, Alisha",1
"Ness, Alisha","Johnson, D",1
"Ness, Alisha","Dunbar, Norah",1
"Ness, Alisha","Ault, Michael",1
"Ness, Alisha","Connelly, Shane",1
"De Smedt, Julie","De Smedt, Julie",1
"De Smedt, Julie","Sevenans, Julie",1
"De Smedt, Julie","Masini, Andrea",1
"De Smedt, Julie","Beckers, Kathleen",1
"De Smedt, Julie","van der Burg, Miriam",1
"Jones, M. Grace","Helme, Donald",1
"Jones, M. Grace","Crosby, Richard",1
"Jones, M. Grace","Bachman, Audrey",1
"Jones, M. Grace","Reno, Jenna",1
"Jones, M. Grace","Jones, M. Grace",1
"Jones, M. Grace","Parrish, Adam",1
"Jones, M. Grace","Head, Katharine",1
"Jones, M. Grace","Cohen, Elisia",1
"Jones, M. Grace","Vos, Sarah",1
"Jones, M. Grace","Wombacher, Kevin",1
"Hawthorne, Fiona","Watson, Bernadette",1
"Hawthorne, Fiona","Jacobitz, Carly",1
"Hawthorne, Fiona","Hawthorne, Fiona",1
"Petre, Caitlin","Petre, Caitlin",1
"Scopatz, Anthony","Scheufele, Dietram",1
"Scopatz, Anthony","Su, Leona Yi-Fan",1
"Scopatz, Anthony","Wilson, Paul",1
"Scopatz, Anthony","Scopatz, Anthony",1
"Scopatz, Anthony","Li, Nan",1
"Scopatz, Anthony","Brossard, Dominique",1
"Yip, Toby","Yip, Toby",1
"Yip, Toby","Chen, Ling",1
"Kim, Nuri","Wojcieszak, Magdalena",1
"Kim, Nuri","Kim, Nuri",1
"Kim, Hyun Suk","Cappella, Joseph",1
"Kim, Hyun Suk","Yang, Sijia",1
"Kim, Hyun Suk","Baek, Young Min",1
"Kim, Hyun Suk","Kim, Minji",1
"Kim, Hyun Suk","Kim, Hyun Suk",1
"Wan, Chih-An","Wan, Chih-An",1
"Wan, Chih-An","Lin, Jih-Hsuan",1
"Wan, Chih-An","Lin, Shu-Yu",1
"Wan, Chih-An","Huang, Kai-Yu Julia",1
"Yates, Simeon","Kirby, John",1
"Yates, Simeon","Yates, Simeon",1
"Yates, Simeon","Lockley, Eleanor",1
"Lewis, Seth","Coddington, Mark",1
"Lewis, Seth","Lewis, Seth",1
"Lewis, Seth","Holton, Avery",1
"Buijs, Laura","Rozendaal, Esther",1
"Buijs, Laura","van Reijmersdal, Eva",1
"Buijs, Laura","Buijs, Laura",1
"Suh, HaeLim","Suh, HaeLim",1
"Navar-Gill, Annemarie","Navar-Gill, Annemarie",1
"Kuvatova, Jyldyz","Kuvatova, Jyldyz",1
"Kuvatova, Jyldyz","turdubaeva, elira",1
"Ali, Syed","Ali, Syed",1
"Ali, Syed","Dun, Susan",1
"Lutz, Christoph","Hoffmann, Christian",1
"Lutz, Christoph","Meckel, Miriam",1
"Lutz, Christoph","Lutz, Christoph",1
"Guth, Kristen","Brabham, Daren",1
"Guth, Kristen","Guth, Kristen",1
"Cole-Lewis, Heather","Cole-Lewis, Heather",1
"Cole-Lewis, Heather","Hall, Amanda",1
"Cole-Lewis, Heather","Bernhardt, Jay",1
"Choi, TaeRang","Choi, TaeRang",1
"Choi, TaeRang","Lee, Seungae",1
"Choi, TaeRang","Han, Ji Yoon",1
"Choi, TaeRang","Lee, Olivia",1
"Engelen, Susanne","van den Putte, Bas",1
"Engelen, Susanne","Engelen, Susanne",1
"Engelen, Susanne","Mollen, Saar",1
"Engelen, Susanne","Kessels, Loes",1
"van Driel, Irene","Potter, Robert",1
"van Driel, Irene","Read, Glenna",1
"van Driel, Irene","van Driel, Irene",1
"van Driel, Irene","Jeon, Yongwoog",1
"Yoo, Joseph","Johnson, Thomas",1
"Yoo, Joseph","Sinta, Vinicio",1
"Yoo, Joseph","Suran, Melissa",1
"Yoo, Joseph","Wasike, Ben",1
"Yoo, Joseph","Kilgo, Danielle",1
"Yoo, Joseph","Yoo, Joseph",1
"Yoo, Joseph","Lu, Shuning",1
